window,pct,stall_days,rearm,n_events,freq_per_week,hit_mean,base_mean,lift_mean,hit_min,lift_min,benefit_excess_bps,empty_month_share,corridor,on_frontier
60,0.05,3,3,35,0.14920828258221683,0.5714285714285714,0.4048793741119533,1.4113551046701764,0.2571428571428571,1.7355255839759278,94.4019124520498,0.6111111111111112,AMD,False
60,0.05,3,5,31,0.13215590742996347,0.6451612903225806,0.43065371849695294,1.4980975726258483,0.2903225806451613,1.807003671787332,90.6343552704471,0.6111111111111112,AMD,False
60,0.1,0,1,205,0.8739342265529843,0.5804878048780487,0.41258129574642133,1.4069658776650535,0.21951219512195122,1.3951010630099245,77.24891435103436,0.5555555555555556,AMD,False
60,0.1,0,3,80,0.34104750304506704,0.5625,0.419786959902814,1.339965396090974,0.1875,1.1642954391833158,61.08345530154669,0.5555555555555556,AMD,False
60,0.1,0,5,56,0.23873325213154692,0.6071428571428571,0.4333139126808093,1.4011616968091556,0.16071428571428573,0.9640381774569831,64.62306025497271,0.5555555555555556,AMD,False
60,0.1,3,1,113,0.48172959805115717,0.5486725663716814,0.4230788357480896,1.2968565666999543,0.19469026548672566,1.2010718989632967,69.8869936483325,0.5555555555555556,AMD,False
60,0.1,3,3,55,0.23447015834348356,0.5818181818181818,0.43570387980832503,1.3353523087151196,0.16363636363636364,0.9828509563113592,62.704083658281775,0.5555555555555556,AMD,False
60,0.1,3,5,43,0.18331303288672351,0.6046511627906976,0.438028541660498,1.3803921554941585,0.11627906976744186,0.7000128050467546,45.81226742899465,0.5555555555555556,AMD,False
60,0.15,0,1,255,1.0870889159561512,0.5764705882352941,0.4250942724741211,1.3561005771264265,0.20784313725490197,1.2829268598382348,66.28369418770447,0.5,AMD,False
60,0.15,0,3,97,0.41352009744214374,0.5876288659793815,0.4395113863571794,1.3370048745490994,0.21649484536082475,1.2833754557956305,56.0341394653965,0.5,AMD,False
60,0.15,0,5,69,0.2941534713763703,0.6231884057971014,0.45161415448825903,1.3799133610045053,0.2318840579710145,1.350658554761382,66.68325359371298,0.5,AMD,False
60,0.15,3,1,157,0.669305724725944,0.5605095541401274,0.43941162954587826,1.2755910778224078,0.18471337579617833,1.0991191679568888,58.10270216020693,0.5,AMD,False
60,0.15,3,3,72,0.3069427527405603,0.5555555555555556,0.45147061211818074,1.2305464423233128,0.19444444444444445,1.1328678720758456,50.54736729224324,0.5185185185185185,AMD,False
60,0.15,3,5,56,0.23873325213154692,0.6071428571428571,0.46140957921412534,1.315843633279017,0.16071428571428573,0.924321569984743,39.265856392629864,0.5185185185185185,AMD,False
60,0.2,0,1,318,1.3556638246041415,0.5408805031446541,0.4410050376800802,1.226472391313196,0.1918238993710692,1.1532134304676989,48.52537716903012,0.42592592592592593,AMD,False
60,0.2,0,3,124,0.5286236297198539,0.532258064516129,0.45979870746471796,1.1575893013074012,0.20967741935483872,1.2202688081441362,42.88731440254228,0.42592592592592593,AMD,False
60,0.2,0,5,83,0.35383678440925703,0.5662650602409639,0.4661743769879949,1.214706530847247,0.25301204819277107,1.455513525193913,62.722648320031354,0.42592592592592593,AMD,False
60,0.2,3,1,218,0.9293544457978076,0.5137614678899083,0.4585511257167757,1.1204017154833752,0.1651376146788991,0.9529397668210778,33.78564569692034,0.42592592592592593,AMD,False
60,0.2,3,3,99,0.4220462850182704,0.5050505050505051,0.4715798898980933,1.0709754929533672,0.18181818181818182,1.0408790242552803,34.29037774389411,0.42592592592592593,AMD,False
60,0.2,3,5,69,0.2941534713763703,0.5362318840579711,0.48075502770557615,1.115395270263029,0.18840579710144928,1.0585961198090486,34.502837622172734,0.42592592592592593,AMD,False
60,0.3,0,1,399,1.7009744214372717,0.5263157894736842,0.4625435491844775,1.1378729427783507,0.18045112781954886,1.0248094402407943,36.2825861123445,0.4074074074074074,AMD,False
60,0.3,0,3,146,0.6224116930572473,0.5136986301369864,0.471925780597644,1.0885157184810743,0.1643835616438356,0.9227303742433621,24.924631024446487,0.4074074074074074,AMD,False
60,0.3,0,5,96,0.4092570036540804,0.53125,0.4805359078346159,1.1055365298171185,0.20833333333333334,1.1591166767939263,25.687109502379656,0.4074074074074074,AMD,False
60,0.3,3,1,298,1.2704019488428746,0.5,0.4827283991927881,1.0357791272195571,0.15771812080536912,0.8551544709175084,21.219779220848274,0.4074074074074074,AMD,False
